brand,model,year,mileage,engine,engine_size,transmission,automatic_transmission,fuel_type,drivetrain,min_mpg,max_mpg,damaged,first_owner,personal_using,turbo,alloy_wheels,adaptive_cruise_control,navigation_system,power_liftgate,backup_camera,keyless_start,remote_start,sunroof/moonroof,automatic_emergency_braking,stability_control,leather_seats,memory_seat,third_row_seating,apple_car_play/android_auto,bluetooth,usb_port,heated_seats,interior_color,exterior_color,price
Alfa,Romeo Stelvio Base,2019,25216,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,Chocolate,Montecarlo Blue Metallic,29786
Cadillac,CT5 V-Series,2020,39500,3.0L V6 24V GDI DOHC Twin Turbo,3,10-Speed Automatic,1,Gasoline,Four-wheel Drive,17,25,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,Sedona Sauvage,Royal Spice Metallic,49889
FIAT,500 Pop,2013,79892,"MultiAir 1.4L I-4 variable valve control, engine with 101HP",1.4,Manual,0,Gasoline,Front-wheel Drive,31,40,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Avorio (Ivory),Verde Chiaro (Light Green),10995
BMW,750 i xDrive,2020,38222,4.4L V8 32V GDI DOHC Twin Turbo,4.4,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,25,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,Black,Black Sapphire Metallic,59166
BMW,330 i,2019,41808,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,26,36,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,Beige,Black Sapphire Metallic,29945
Ford,Explorer ST-Line,2022,12249,2.3L I4 16V GDI DOHC Turbo,2.3,10-Speed Automatic,1,Gasoline,Rear-wheel Drive,21,28,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,Ebony,Black,39995
Volvo,XC40 T5 R-Design,2022,19603,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,21,31,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Charcoal,Onyx Black Metallic,41999
Toyota,Tundra Platinum,2019,60903,5.7L V8 32V MPFI DOHC,5.7,6-Speed Automatic,1,Gasoline,Rear-wheel Drive,13,18,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,Black,Super White,42965
Mazda,MazdaSpeed3 Touring,2013,50270,2.3L I4 16V GDI DOHC Turbo,2.3,6-Speed Manual,0,Gasoline,Front-wheel Drive,19,26,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Black,Crystal White Pearl Mica / Black,22998
Maserati,Levante GT,2022,14727,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,24,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,Tan,Nero Ribelle Metallic,67749
Chevrolet,Blazer 3LT,2020,35107,3.6L V6 24V GDI DOHC,3.6,9-Speed Automatic,1,Gasoline,Four-wheel Drive,21,27,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,Jet Black,Summit White,29812
Audi,A3 2.0T S line Premium,2020,12208,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,22,30,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,Black,Ibis White,31885
FIAT,500 Sport Turbo,2015,20120,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Automatic,1,Gasoline,Front-wheel Drive,28,34,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Nero,Granite Crystal,13491
Cadillac,XT5 Luxury,2019,38271,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,21,31,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,Cirrus,Stellar Black Metallic,32300
Volvo,C40 Recharge Pure Electric Twin Ultimate,2023,4147,Electric,,1-Speed Automatic,1,Electric,Four-wheel Drive,24,31,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,Charcoal,Sage Green Metallic,52375
Kia,Optima EX,2012,96381,2.4L I4 16V GDI DOHC,2.4,6-Speed Automatic,1,Gasoline,Front-wheel Drive,,,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,Gray,Bright Silver,8937
Cadillac,Escalade ESV Luxury,2018,48607,6.2L V8 16V GDI OHV,6.2,10-Speed Automatic,1,Gasoline,Four-wheel Drive,18,27,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,Black,Black Raven,47999
MINI,Countryman Cooper S ALL4,2017,28133,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,32,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,Carbon Black,Light White,25587
Porsche,718 Cayman GTS,2018,10051,2.5L H4 16V GDI DOHC Turbo,2.5,7-Speed Automatic with Auto-Shift,1,Gasoline,Rear-wheel Drive,19,25,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,Black,GT Silver Metallic,78890
Jeep,Wrangler Unlimited Rubicon,2017,78449,3.6L V6 24V MPFI DOHC,3.6,6-Speed Manual,0,Gasoline,Four-wheel Drive,22,24,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Black,Black Clearcoat,32946
Chevrolet,Blazer RS,2020,12059,3.6L V6 24V GDI DOHC,3.6,9-Speed Automatic,1,Gasoline,Four-wheel Drive,18,25,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,Jet Black,Bright Blue Metallic,34777
Jaguar,XF R,2011,85000,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,5,A/T,0,Gasoline,Rear-wheel Drive,21,28,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,Black,White,18100
Volkswagen,Atlas Cross Sport 3.6L V6 SE w/Technology,2022,6850,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,30,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,Titan Black,Pyrite Silver Metallic,41141
Audi,A7 3.0T Premium Plus,2018,31250,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,3,8-Speed A/T,0,Gasoline,Four-wheel Drive,,,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,Black,Gray,41950
Mazda,MX-5 Miata RF Club,2022,5926,2.0L I4 16V GDI DOHC,2,6-Speed Manual,0,Gasoline,Rear-wheel Drive,30,41,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,Black,Deep Crystal Blue Mica,36995
Hyundai,Santa Fe Limited 2.0T,2019,32217,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Front-wheel Drive,22,25,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,Black,Machine Gray,28437
Hyundai,IONIQ Hybrid Blue,2019,39184,1.6L I4 16V GDI DOHC Hybrid,1.6,6-Speed Automatic with Auto-Shift,1,Hybrid,Front-wheel Drive,54,55,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,Beige,Ceramic White,19688
Lexus,LC 500 Base,2018,30160,5.0L V8 32V PDI DOHC,5,10-Speed Automatic,1,Gasoline,Rear-wheel Drive,20,27,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,Rioja Red,Ultra White,69746
Mazda,Mazda3 Grand Touring,2017,57746,2.5L I4 16V GDI DOHC,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,26,35,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,Black,Machine Gray Metallic,17890
Audi,TTS 2.0T quattro,2017,19735,2.0L I4 16V GDI DOHC Turbo,2,6-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,23,27,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,Black,Daytona Gray Pearl Effect,37977
Ford,Taurus Limited,2014,106820,3.5L V6 24V MPFI DOHC,3.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,19,29,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,Dune,White Platinum Tri-Coat Metallic,14750
Mercedes-Benz,C-Class C 450 AMG 4MATIC,2016,95102,3.0L V6 24V GDI DOHC Twin Turbo,3,7-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,,White,25985
FIAT,500L Easy,2014,81373,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Manual,0,Gasoline,Front-wheel Drive,25,33,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,Black,Bianco White,8991
Mitsubishi,Lancer ES,2017,113805,2.0L I4 16V MPFI DOHC,2,Automatic CVT,1,Gasoline,Front-wheel Drive,24,29,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,,Labrador Black Pearl,10907
Lexus,RC 300 F Sport,2021,24507,2.0L I4 16V PDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,21,31,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,,,41995
Ford,F-150 XLT,2021,22574,2.7L V6 24V PDI DOHC Twin Turbo,2.7,10-Speed Automatic,1,Gasoline,Four-wheel Drive,19,22,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,Black,Oxford White,41494
BMW,X5 xDrive35i,2018,82261,3.0L I6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,18,24,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,Black,Space Gray Metallic,26498
Hyundai,Tucson SE,2018,44364,"Nu 2L I-4 gasoline direct injection, DOHC, D-CVVT variable valve",,Automatic,1,Gasoline,Four-wheel Drive,20,29,,,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,Gray,Coliseum Gray,24490
Porsche,911 50th Anniversary Edition,2014,32519,3.8L H6 24V GDI DOHC,3.8,7-Speed Manual,0,Gasoline,Rear-wheel Drive,19,25,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,,,139995
Jeep,Gladiator Mojave,2023,613,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,30,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,Steel Gray,Bright White Clearcoat,55220
Volkswagen,Atlas 3.6L SE w/Technology,2022,6587,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,19,28,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,Titan Black,Tourmaline Blue Metallic,38888
Maserati,Quattroporte S Q4 GranSport,2017,53609,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,15,25,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,,Blu Passione Mica,37991
Nissan,Armada SV,2019,48121,5.6L V8 32V GDI DOHC,5.6,7-Speed Automatic,1,Gasoline,Rear-wheel Drive,,,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,Charcoal,Pearl White Tri-Coat,28890
MINI,Hardtop Cooper S,2021,10072,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Front-wheel Drive,28,36,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,Carbon Black,Pepper White,29777
Porsche,Cayenne Turbo Coupe AWD,2022,6439,4.0L V8 32V GDI DOHC Twin Turbo,4,8-Speed Automatic with Tiptronic,1,Gasoline,Four-wheel Drive,,,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,Moonlight Blue,146799
Audi,A6 55 Premium Plus,2021,26750,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,23,31,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,Black,Ibis White,43567
FIAT,500X Easy,2016,36028,2.4L I4 16V MPFI SOHC,2.4,9-Speed Automatic,1,Gasoline,Front-wheel Drive,22,31,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,Black / Gray,Gray Metallic,18950
Volkswagen,Golf R 4-Door,2012,117447,2.0L I4 16V GDI DOHC Turbo,2,6-Speed Manual,0,Gasoline,Four-wheel Drive,20,24,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Titan Black,Rising Blue Metallic,18995
Lexus,NX 300,2018,66555,2.0L I4 16V PDI DOHC Turbo,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,21,31,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,Red,Atomic Silver,29750
Cadillac,Escalade Luxury,2018,26589,"EcoTec3 6.2L V-8 gasoline direct injection, variable valve contr",6.2,Automatic,1,Gasoline,Four-wheel Drive,19,26,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Kona Brown w/Jet Black Accents,Black Raven,52950
Nissan,Altima 3.5 S,2013,124740,3.5L V6 24V MPFI DOHC,3.5,Automatic CVT,1,Gasoline,Front-wheel Drive,25,30,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,Charcoal,Super Black,9998
Nissan,Leaf SV,2018,73616,Electric,,1-Speed Automatic,1,Electric,Front-wheel Drive,13,18,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,Black,Brilliant Silver,15608
Audi,Q8 55 Prestige,2020,56696,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,21,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,Black,Glacier White Metallic,55980
Audi,S3 2.0T S line quattro Premium,2020,25489,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,22,29,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,Magma Red,Mythos Black Metallic,36998
Volvo,XC90 T6 Momentum 6 Passenger,2020,21759,2.0L I4 16V GDI DOHC,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,,,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,Charcoal,Osmium Gray Metallic,43999
Alfa,Romeo Stelvio Ti,2022,6939,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,28,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,Black,Rosso,44995
Land,Rover LR4 Base,2016,109817,"3L V-6 gasoline direct injection, DOHC, variable valve control,",3,Automatic,1,Gasoline,Four-wheel Drive,21,25,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,Almond w/Arabica,Loire Blue Metallic,17990
Toyota,Highlander Limited,2011,100430,3.5L V6 24V MPFI DOHC,3.5,5-Speed Automatic,1,Gasoline,Front-wheel Drive,18,24,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,Sand Beige,Black,16253
FIAT,500X Pop,2018,23607,2.4L I4 16V MPFI SOHC,2.4,9-Speed Automatic,1,Gasoline,Four-wheel Drive,21,29,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,Black,White,19998
BMW,535 i,2011,88650,3.0L I6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,19,28,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,Tan,Tan,15998
BMW,i3 Base,2015,31510,Electric,,1-Speed Automatic,1,Electric,Rear-wheel Drive,,,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,Giga Cassia / Carum Spice Gray,White,15999
Toyota,Highlander Limited,2022,13553,3.5L V6 24V PDI DOHC,3.5,8-Speed Automatic,1,Gasoline,Front-wheel Drive,21,29,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,Black,Celestial Silver,40888
Jaguar,XE 25t Prestige,2017,80212,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,22,27,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,Light Oyster,Caesium Blue,19950
Hyundai,IONIQ 5 SEL,2023,191,Electric,,1-Speed Automatic,1,Electric,Four-wheel Drive,22,25,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Black,Gray,51000
Porsche,Panamera 4,2018,41846,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,18,23,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,,GT Silver Metallic,57491
Hyundai,Elantra SE,2018,61457,2.0L I4 16V MPFI DOHC,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Beige,Quartz White Pearl,16498
Nissan,Rogue SV,2019,44804,2.5L I4 16V MPFI DOHC,2.5,Automatic CVT,1,Gasoline,Four-wheel Drive,,,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,Charcoal,White,25799
Nissan,Murano SV,2022,14323,3.5L V6 24V MPFI DOHC,3.5,Automatic CVT,1,Gasoline,Four-wheel Drive,,,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,Graphite,Gun Metallic,33565
Chevrolet,Blazer Premier,2019,30532,3.6L V6 24V GDI DOHC,3.6,9-Speed Automatic,1,Gasoline,Four-wheel Drive,18,25,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,Jet Black,Nightfall Gray Metallic,33749
MINI,Countryman Cooper S ALL4,2019,11659,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,32,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,Carbon Black,Gray Metallic,28500
BMW,M6 Gran Coupe Gran Coupe,2019,15417,4.4L V8 32V GDI DOHC Twin Turbo,4.4,7-Speed Automatic with Auto-Shift,1,Gasoline,Rear-wheel Drive,14,20,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,Black,Alpine White,66991
Maserati,Ghibli S Q4,2020,27543,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,15,25,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Brown,Blu,42980
Audi,A6 55 Premium Plus,2022,15516,3.0L V6 24V GDI DOHC Turbo,3,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,21,30,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,Okapi Brown,Brilliant Black,54974
Toyota,RAV4 LE,2017,67056,2.5L I4 16V MPFI DOHC,2.5,6-Speed Automatic,1,Gasoline,Four-wheel Drive,22,29,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,,Purple,23999
Ford,Explorer ST,2020,39545,3.0L V6 24V GDI DOHC Twin Turbo,3,10-Speed Automatic,1,Gasoline,Four-wheel Drive,18,24,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,Ebony,Red Metallic,40977
Mazda,CX-5 Grand Touring,2020,57556,2.5L I4 16V,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,20,26,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,Black,Eternal Blue Mica,26563
Ford,F-150 FX4,2011,121635,5.0L V8 32V MPFI DOHC Flexible Fuel,5,6-Speed Automatic,1,E85 Flex Fuel,Four-wheel Drive,14,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Black,Sterling Gray Metallic,18988
Cadillac,CTS Premium,2012,95570,3.6L V6 24V GDI DOHC,3.6,6-Speed Automatic,1,Gasoline,Rear-wheel Drive,20,28,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,Black,Black,20998
MINI,Cooper Clubman Base (M6),2009,77003,1.6L I4 16V MPFI SOHC,1.6,6-Speed Automatic,1,Gasoline,Front-wheel Drive,29,40,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Grey Carbon Black,Pepper White,8500
Volvo,S90 T6 Inscription,2019,41679,2.0L I4 16V GDI DOHC,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,30,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,Black,Black,38750
Lexus,ES 300h ES 300h Ultra Luxury,2019,54886,2.5L I4 16V PDI DOHC Hybrid,2.5,Automatic CVT,1,Hybrid,Front-wheel Drive,20,27,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,Chateau,Eminent White Pearl,32398
Volkswagen,Golf GTI 2.0T S,2022,6960,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Front-wheel Drive,30,40,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,Titan Black,Moonstone Gray,31995
Chevrolet,Suburban Z71,2022,21962,5.3L V8 16V GDI OHV,5.3,Automatic,1,Gasoline,Four-wheel Drive,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jet Black,Black,62270
Audi,S3 2.0T quattro Premium,2022,3336,2.0L,2,1-Speed Automatic,1,Gasoline,Four-wheel Drive,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Black / Express Red,Glacier White Metallic,50888
Jeep,Wrangler Unlimited Sport,2014,35615,3.6L V6 24V MPFI DOHC,3.6,5-Speed Automatic,1,Gasoline,Four-wheel Drive,16,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Black,Granite Crystal Clearcoat Metallic,31481
Cadillac,CT6 3.0L Twin Turbo Platinum,2017,47751,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,32,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Very Light Cashmere,Dark Adriatic Blue Metallic,34398
Audi,Q7 55 Prestige,2019,53647,3.0L V6 24V GDI DOHC Supercharged,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,19,25,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,Nougat Brown,Navarra Blue Metallic,39674
Porsche,718 Cayman S,2018,49733,2.5L H4 16V GDI DOHC Turbo,2.5,6-Speed Manual,0,Gasoline,Rear-wheel Drive,,,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,Black,Carrara White Metallic,69998
BMW,M440 i xDrive,2021,15332,3.0L I6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,31,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Tacora Red,Alpine White,50991
Kia,Sorento LX,2018,127609,3.3L V6 24V GDI DOHC,3.3,6-Speed Automatic,1,Gasoline,Four-wheel Drive,24,33,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,Black,Titanium Silver,14646
Cadillac,Escalade Premium Luxury Platinum,2022,9691,6.2L V8 16V GDI OHV,6.2,Automatic,1,Gasoline,Four-wheel Drive,14,21,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,Dark Auburn,Crystal White Tri-Coat,104500
Audi,Q7 55 Premium Plus,2020,64540,3.0L V6 24V GDI DOHC Turbo,3,7-Speed Automatic,1,Gasoline,Four-wheel Drive,17,21,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,Black,Night Black,37988
FIAT,124 Spider Lusso,2018,14533,1.4L I4 16V MPFI SOHC Turbo,1.4,,0,Gasoline,Rear-wheel Drive,26,35,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,,White,25985
Jaguar,XJ XJL Portfolio,2015,46614,3.0L V6 24V GDI DOHC Supercharged,3,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,25,34,,,,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,Truffle / Cashew Truffle,Caviar,29998
Kia,Sorento SX,2022,21986,2.5L I4 16V PDI DOHC Turbo,2.5,8-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,23,34,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,Black,Sapphire Blue,38500
Volvo,XC40 T5 R-Design,2021,8373,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,30,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,Charcoal,Crystal White Metallic,38500
FIAT,500 Abarth,2015,73389,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Automatic,1,Gasoline,Front-wheel Drive,28,34,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,Black,Bianco White,14199
Mazda,MX-5 Miata Grand Touring,2007,46152,2.0L I4 16V MPFI DOHC,2,6-Speed Automatic,1,Gasoline,Rear-wheel Drive,26,38,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Tan,Marble White,13955
Lexus,GX 460,2010,104788,4.6L V8 32V MPFI DOHC,4.6,6-Speed Automatic,1,Gasoline,Four-wheel Drive,24,27,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,Black,Silver,18700
Mitsubishi,Outlander SE,2016,98086,2.4L I4 16V MPFI SOHC,2.4,Automatic CVT,1,Gasoline,Front-wheel Drive,24,30,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,Black,White,13500
Lexus,ES 350 F Sport,2020,29944,3.5L V6 24V PDI DOHC,3.5,8-Speed Automatic,1,Gasoline,Front-wheel Drive,,,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,Red,Ultra White,38783
Audi,Q3 45 S line Premium,2022,9364,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,21,28,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,Rotor Gray,Chronos Gray Metallic,40978
